id,year,total_poultry,total_cocks,total_cockerels,total_pullets,total_nonlaying_hens,total_chicks,total_laying_hens,total_poultry_indigenous,total_cocks_indigenous,total_cockerels_indigenous,total_pullets_indigenous,total_nonlaying_hens_indigenous,total_chicks_indigenous,total_laying_hens_indigenous,total_poultry_hybrid,total_cocks_hybrid,total_cockerels_hybrid,total_pullets_hybrid,total_nonlaying_hens_hybrid,total_chicks_hybrid,total_laying_hens_hybrid,total_poultry_exotic,total_cocks_exotic,total_cockerels_exotic,total_pullets_exotic,total_nonlaying_hens_exotic,total_chicks_exotic,total_laying_hens_exotic,
84,2013,49910,5909,1937,4000,915,17028,20120,49719,5909,1937,4000,915,17028,19928,133,0,0,0,0,0,133,0,0,0,0,0,0,0
85,2013,39681,5341,4575,5136,-1,14942,9022,39681,5341,4575,5136,-1,14942,9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2013,71697,9244,4207,7773,1344,24101,25027,71191,9205,4207,7638,1344,24101,24696,-1,0,0,-1,0,0,-1,-1,-1,0,0,0,0,-1
66,2013,71697,9244,4207,7773,1344,24101,25027,71191,9205,4207,7638,1344,24101,24696,-1,0,0,-1,0,0,-1,-1,-1,0,0,0,0,-1
69,2013,92283,13690,4350,14680,2370,18507,38686,74273,8967,3399,7805,2218,17618,34266,3594,513,-1,346,0,-1,2181,0,0,0,0,152,-1,2239
0,2014,56866719,5807609,3214333,5914054,1679687,21429389,18821646,54510523,5559948,3087998,5591139,1602366,20899205,17769868,1586144,165281,107637,194803,41366,488479,588579,770052,82381,18698,128112,35956,41705,463200
1,2014,6189848,532629,472761,811316,287665,2251786,1833692,5223952,455909,425641,650732,252700,1998661,1440309,603852,56200,41972,96700,17038,222515,169428,362044,20521,5147,63884,17927,30610,223955
2,2014,2365451,177571,218733,298096,100247,1014883,555920,2165806,159607,209457,267784,94378,939814,494766,168813,15227,8630,25793,-1,68520,46639,30831,2738,0,4518,-1,0,14516
3,2014,1390782,124576,81920,170571,67091,505798,440826,1162429,106274,71405,135209,55847,446837,346857,133757,11830,9761,18544,4330,50280,39012,94596,6473,0,16818,6913,0,54957
4,2014,843780,91532,47265,140978,20363,170489,373153,540537,70552,31764,79583,15890,104390,238357,166193,14739,12853,32259,2071,0,47516,137050,6241,0,29136,2402,9346,87279
5,2014,778159,81071,42767,97216,55522,219230,282352,625155,68433,38378,74627,44674,193163,205879,79578,9987,3718,11813,5061,23469,25531,73426,2651,0,10776,5787,0,50943
6,2014,811677,57879,82076,104455,44442,341385,181440,730025,51043,74636,93528,41911,314456,154450,55511,4417,7010,8290,1571,23493,10729,26141,2418,0,2637,0,0,16261
7,2014,132215,15170,7917,13039,13046,46131,36912,131501,14932,7917,13039,13046,46131,36436,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1
8,2014,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,123437,13944,7917,12729,12583,44580,31684,122724,13706,7917,12729,12583,44580,31208,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1
10,2014,18031121,1621646,981692,1867420,401764,7612551,5546048,17311216,1539504,944281,1785346,383380,7429103,5229601,513705,46271,33088,46386,11342,179335,197283,206200,35871,4323,35687,7042,0,119164
11,2014,5588277,397087,388015,665456,116849,2754626,1266245,5464411,388054,374875,655601,116299,2703406,1226177,107653,7258,11796,0,0,51220,26974,0,0,0,-1,-1,0,0
12,2014,1995572,131298,103504,166471,39619,920958,633722,1919868,123880,102712,160256,38380,895524,599115,50151,3198,0,4155,0,25434,15332,25554,4220,-1,0,-1,0,19274
