id,year,donkeys_total,male_lt_3yrs,male_gte_3yrs,female_lt_3yrs,female_gte_3yrs,
25,2008,49489,2624,31959,-1,13333
26,2008,126949,20235,36962,16691,53061
15,2008,198267,24295,57989,22984,92998
27,2008,262517,22151,121093,19127,100146
28,2008,403445,39967,139291,39911,184275
29,2008,183056,23804,67241,17678,74333
30,2008,249960,27094,96745,23507,102613
31,2008,169645,16343,69920,13312,70069
32,2008,83953,7366,36773,5235,34579
33,2008,111839,13186,46710,9310,42633
34,2008,88242,10765,37833,6491,33152
77,2008,191027,17279,65538,18178,90031
75,2008,28346,2693,14147,2295,9211
76,2008,48344,4467,14248,6342,23287
35,2008,96670,8869,49582,5539,32678
36,2008,10513,834,4992,765,3922
37,2008,52285,5160,28737,2612,15775
38,2008,33872,2875,15854,2162,12981
39,2008,48789,4128,26004,4364,14293
40,2008,23300,1177,15743,1083,5297
41,2008,18062,2311,6181,2625,6946
42,2008,4480,309,2975,-1,941
79,2008,475,60,235,-1,109
80,2008,2473,272,870,331,1000
43,2008,351126,19250,146272,24484,161120
44,2008,56665,2750,26157,2426,25332
45,2008,46558,2740,14271,5046,24500
46,2008,18208,-1,12264,1194,4308
47,2008,54066,-1,24982,5035,-1
48,2008,1793,0,1793,0,0
49,2008,25196,-1,17598,-1,6268
50,2008,7831,-1,2359,-1,4248
51,2008,2781,-1,2604,-1,-1
52,2008,-1,0,-1,0,-1
53,2008,17386,-1,5473,1609,8708
73,2008,-1,0,-1,0,0
55,2008,2877,257,746,286,1589
56,2008,2094,-1,813,-1,963
57,2008,3974,341,1877,314,1442
58,2008,5989,403,3003,-1,2003
59,2008,10359,340,8001,210,1807
60,2008,2179,372,1171,0,636
61,2008,379,-1,250,-1,-1
63,2008,-1,0,-1,0,0
74,2008,61412,3987,15843,3573,38009
64,2008,27929,2299,4624,2794,18212
81,2008,-1,0,-1,0,0
82,2008,-1,0,-1,0,0
83,2008,0,0,0,0,0
84,2008,-1,0,-1,0,0
85,2008,0,0,0,0,0
65,2008,0,0,0,0,0
66,2008,8736,753,4494,650,2838
69,2008,8736,753,4494,650,2838
0,2009,5715129,603774,2132521,612937,2365897
1,2009,456093,48293,209257,38867,159677
7,2009,36992,3708,11361,3005,18917
10,2009,2108347,248472,689439,271415,899020
21,2009,2494536,255681,962328,251876,1024651
35,2009,118089,15761,44334,11640,46354
39,2009,52718,4791,28163,4963,14800
43,2009,424931,25217,178398,28720,192596
81,2009,-1,0,-1,0,0
65,2009,9091,541,5054,548,2949
69,2009,13979,1310,3834,1904,6931
0,2010,6209665,664381,2257591,660993,2626700
1,2010,568121,57285,248432,51182,211222
2,2010,99275,9575,41126,8286,40288
3,2010,151308,14453,57704,13959,65192
4,2010,97376,11439,44420,7667,33851
5,2010,160761,16119,70767,17221,56654
6,2010,59401,5698,34416,4049,15238
7,2010,65951,5744,19791,6300,34116
8,2010,43688,3702,14340,3967,21679
9,2010,22264,2042,5451,2333,12438
10,2010,2241741,285375,685555,281117,989694
11,2010,299598,32281,130577,27140,109600
12,2010,289085,39168,58841,37987,153089
13,2010,189149,20093,49034,28036,91987
14,2010,380298,47236,101925,58743,172393
15,2010,341720,46629,130842,38849,125401
16,2010,342470,49187,84874,45632,162777
17,2010,221158,27318,69298,26321,98221
18,2010,73068,7170,30230,6228,29441
19,2010,62762,10594,19550,6469,26149
20,2010,38524,5267,8792,5322,19142
78,2010,3908,431,1594,389,1494
21,2010,2617107,262904,988143,268650,1097410
22,2010,93673,11362,24589,11057,46666
72,2010,95178,10624,38410,8495,37649
24,2010,27270,5438,11523,2366,7943
25,2010,72667,6522,31267,6376,28503
26,2010,175126,18078,56846,24329,75873
15,2010,211537,27802,55712,32246,95777
27,2010,255548,21798,115197,22960,95594
28,2010,356047,34756,129899,32268,159124
29,2010,217267,17312,87417,19457,93081
30,2010,294703,29510,120460,28516,116217
31,2010,214437,20196,96692,15211,82338
32,2010,71968,5843,32043,5587,28495
33,2010,175142,17363,59205,20605,77969
34,2010,68312,8096,26362,5753,28100
77,2010,191312,16198,72739,20328,82047
75,2010,30142,1865,13144,3937,11196
76,2010,66779,10144,16637,9159,30839
35,2010,100367,7195,49854,6100,37218
36,2010,8225,548,3922,634,3120
37,2010,39290,4510,15907,3312,15561
38,2010,52852,2136,30026,2154,18537
39,2010,64639,6204,32858,5866,19710
40,2010,30557,1293,20320,1818,7126
41,2010,25137,4209,6905,3521,10503
42,2010,5603,240,4466,180,716
79,2010,0,0,0,0,0
80,2010,3341,462,1167,347,1365
43,2010,526621,3755,22401,39305,22574
44,2010,87555,7512,35901,6357,37785
45,2010,76279,5653,23773,7949,38904
46,2010,19725,1446,13743,697,3839
47,2010,70059,4095,44248,5793,15923
48,2010,7698,0,6799,-1,-1
49,2010,29290,-1,24244,-1,-1
50,2010,-1,-1,-1,-1,12455
51,2010,1764,0,1764,0,0
52,2010,-1,-1,-1,-1,-1
53,2010,40028,-1,20787,-1,16547
73,2010,-1,0,-1,0,0
55,2010,3633,404,1462,280,1488
56,2010,-1,-1,-1,-1,-1
57,2010,4588,414,2091,461,1622
58,2010,6833,967,3109,536,2221
59,2010,11917,-1,9805,279,1691
60,2010,2965,-1,2112,-1,-1
61,2010,349,-1,-1,-1,-1
63,2010,-1,-1,-1,0,0
74,2010,90155,6974,14864,6905,61412
64,2010,40038,4524,6189,4221,25104
81,2010,-1,0,-1,0,0
82,2010,-1,0,-1,0,0
83,2010,0,0,0,0,0
84,2010,-1,0,-1,0,0
85,2010,0,0,0,0,0
65,2010,0,0,0,0,0
66,2010,9679,567,4942,637,3532
69,2010,14992,1554,3553,1837,8047
0,2011,6438435,795584,2191302,754383,2697166
1,2011,578273,71415,239105,60592,207161
2,2011,122168,13243,43888,11789,53248
3,2011,149524,15837,61199,16937,55551
4,2011,94222,14961,36107,10717,32437
5,2011,159999,22760,66301,17059,53879
6,2011,52361,4614,31611,4090,12046
7,2011,57796,6982,19810,8050,22954
8,2011,28653,3229,8482,4670,12272
9,2011,29143,3753,11328,3380,10682
10,2011,2309433,321540,672412,315060,1000420
11,2011,353184,42066,134226,36752,140140
12,2011,238926,35675,42839,34560,125852
13,2011,227985,35628,49381,31384,111592
14,2011,352493,58677,79048,58717,156051
15,2011,357598,44966,139457,45119,128055
16,2011,331607,47691,84525,46729,152663
17,2011,255009,33345,78042,35293,108329
18,2011,78104,8474,31540,9097,28993
19,2011,68166,8825,22073,10863,26405
20,2011,43159,5809,10205,6155,20990
78,2011,3203,384,1077,392,1349
21,2011,2776094,337066,946790,316737,1175501
22,2011,119332,14117,33437,17054,54724
72,2011,91397,10744,36237,8239,36177
24,2011,29006,3154,8554,5030,12269
25,2011,77146,7989,29934,6009,33214
26,2011,208698,29569,62628,27610,88890
15,2011,254553,40153,55974,37866,120559
27,2011,247399,27950,98318,24491,96639
28,2011,369218,50238,106657,53944,158380
29,2011,203721,19536,81694,19583,82909
30,2011,294412,35432,113551,31608,113822
31,2011,222044,25070,93803,18793,84378
32,2011,77241,6861,29293,7041,34046
33,2011,167889,22675,47190,21551,76473
34,2011,85481,5426,36973,5054,38028
77,2011,223303,23566,75253,22030,102453
75,2011,35972,3378,18379,2648,11567
76,2011,69281,11208,18915,8186,30972
35,2011,102971,9648,40205,9932,43186
36,2011,7591,841,3127,889,2735
37,2011,48892,4988,16800,6086,21018
38,2011,46488,3819,20278,2958,19433
39,2011,67102,7800,37729,5091,16482
40,2011,34151,3742,22216,1861,6332
41,2011,25978,3361,11027,2940,8650
42,2011,4757,365,3772,-1,534
80,2011,2216,332,715,203,966
43,2011,521257,37865,226797,35772,220823
44,2011,72335,5585,24749,6831,35170
45,2011,85299,4104,27550,8992,44653
46,2011,23691,2104,18047,-1,3111
47,2011,84718,-1,54932,-1,20083
48,2011,5946,-1,4943,-1,-1
49,2011,32611,-1,27055,-1,-1
50,2011,18012,2411,5931,2429,7242
51,2011,3427,0,3427,0,0
52,2011,-1,0,-1,0,-1
53,2011,44477,2232,18145,-1,22510
73,2011,-1,0,481,-1,-1
55,2011,3492,251,1033,516,1691
56,2011,-1,-1,-1,-1,-1
57,2011,4037,367,1698,345,1628
58,2011,6648,-1,3281,748,2235
59,2011,12142,534,8726,-1,2098
60,2011,1634,-1,1300,0,-1
61,2011,665,-1,276,-1,318
63,2011,-1,0,-1,0,0
74,2011,82848,7192,16700,6741,52215
64,2011,32745,3236,4831,3050,21628
81,2011,-1,-1,-1,-1,0
82,2011,-1,-1,-1,-1,0
83,2011,0,0,0,0,0
84,2011,-1,0,-1,0,0
85,2011,0,0,0,0,0
65,2011,9170,839,4782,781,2768
66,2011,9170,839,4782,781,2768
69,2011,16115,2404,3497,2342,7871
0,2012,6748357,773962,2371789,784337,2818268
1,2012,692179,80875,285951,77397,247956
2,2012,163638,21069,50183,17936,74451
3,2012,185966,19466,76016,22222,68262
4,2012,113680,14455,49757,12577,36891
5,2012,173030,21895,73432,21020,56683
6,2012,55865,3989,36564,3642,11670
7,2012,65284,8113,21171,7180,28821
8,2012,34485,4997,8321,4376,16791
9,2012,30799,3115,12850,2804,12030
10,2012,2398190,318060,702865,326798,1050467
11,2012,376841,50991,141940,44658,139252
12,2012,267333,38433,57601,39358,131941
13,2012,198291,33140,42728,30680,91743
14,2012,380608,51110,104058,51462,173978
15,2012,357383,39731,140764,38439,138450
16,2012,358934,50183,81881,57322,169548
17,2012,265963,32108,64897,42422,126536
18,2012,69575,7838,30179,6595,24964
19,2012,76388,9383,27870,9158,29977
20,2012,43315,4688,9872,6169,22585
78,2012,3559,455,1074,534,1495
21,2012,2810612,306103,1023786,316716,1164006
22,2012,113441,14222,31486,15195,52538
72,2012,84711,11605,30955,9435,32716
24,2012,36604,3938,14506,4727,13433
25,2012,73917,5348,35023,8089,25457
26,2012,212712,25941,70962,27266,88543
15,2012,244823,39405,58128,36579,110710
27,2012,284583,26607,118785,25361,113830
28,2012,396233,39902,135560,51285,169486
29,2012,218419,22696,86424,19191,90109
30,2012,261985,26798,97284,33513,104390
31,2012,223336,19396,91278,24531,88130
32,2012,73224,6849,31031,7565,27780
33,2012,195043,22652,71459,17873,83060
34,2012,74477,7079,32028,6914,28456
77,2012,208118,21948,76682,17070,92418
75,2012,41093,3152,21285,3178,13478
76,2012,67892,8567,20909,8944,29473
35,2012,130730,12634,55569,11004,51522
36,2012,9256,891,3849,808,3707
37,2012,70913,7344,27098,6921,29550
38,2012,50561,4399,24621,3276,18265
39,2012,64679,7143,37946,4313,15276
40,2012,29766,2203,21737,713,5112
41,2012,25877,4325,9565,3271,8716
42,2012,6547,351,5456,-1,611
80,2012,2489,265,1188,198,839
43,2012,558990,38100,233773,38432,248686
44,2012,81489,7081,27191,4361,42856
45,2012,89108,5587,28114,5217,50190
46,2012,26274,1839,19365,-1,4340
47,2012,54093,-1,37187,-1,11340
48,2012,3834,0,3108,-1,-1
49,2012,40385,-1,35146,-1,-1
50,2012,28716,2819,8221,4350,13327
51,2012,2736,0,2736,0,0
52,2012,-1,0,-1,0,-1
53,2012,46059,1189,21496,4939,18435
73,2012,-1,-1,-1,0,0
55,2012,3688,400,951,439,1899
60,2012,1994,-1,1327,-1,497
61,2012,967,-1,288,-1,498
63,2012,-1,-1,-1,0,-1
74,2012,98807,6862,18870,8181,64894
64,2012,38947,3486,6965,4326,24170
86,2012,38328,3440,20006,2676,12206
81,2012,-1,-1,-1,0,-1
82,2012,-1,-1,-1,0,-1
83,2012,0,0,0,0,0
84,2012,-1,0,-1,0,0
85,2012,0,0,0,0,0
65,2012,11110,749,6207,630,3524
66,2012,11110,749,6207,630,3524
69,2012,16118,2140,4125,1867,7986
0,2013,6953077,799054,2474712,774382,2904929
1,2013,697421,77898,293751,72566,253206
2,2013,187372,20866,67307,22134,77066
3,2013,167433,20702,62384,15766,68581
4,2013,113275,11824,55748,10456,35247
5,2013,165179,19534,65828,21234,58584
6,2013,64162,4972,42484,2976,13729
7,2013,103830,18065,30888,8498,46380
8,2013,59056,12679,16093,4469,25816
9,2013,44774,5386,14795,4029,20564
